7480108A,Công nghệ kỹ thuật máy tính (CLC tiếng Anh),D01,23.5,Xét học bạ đối với thí sinh trường top 200
7480108A,Công nghệ kỹ thuật máy tính (CLC tiếng Anh),D90,23.5,Xét học bạ đối với thí sinh trường top 200
7480108C,Công nghệ kỹ thuật máy tính (CLC tiếng Việt),A00,22,Xét học bạ đối với thí sinh trường top 200
7480108C,Công nghệ kỹ thuật máy tính (CLC tiếng Việt),A01,22,Xét học bạ đối với thí sinh trường top 200
7480108C,Công nghệ kỹ thuật máy tính (CLC tiếng Việt),D01,22,Xét học bạ đối với thí sinh trường top 200
7480108C,Công nghệ kỹ thuật máy tính (CLC tiếng Việt),D90,22,Xét học bạ đối với thí sinh trường top 200
7480108D,Công nghệ kỹ thuật máy tính (Đại trà),A00,25.5,Xét học bạ đối với thí sinh trường top 200
7480108D,Công nghệ kỹ thuật máy tính (Đại trà),A01,25.5,Xét học bạ đối với thí sinh trường top 200
7480108D,Công nghệ kỹ thuật máy tính (Đại trà),D01,25.5,Xét học bạ đối với thí sinh trường top 200
7480108D,Công nghệ kỹ thuật máy tính (Đại trà),D90,25.5,Xét học bạ đối với thí sinh trường top 200
7480118D,Hệ thống nhúng và IoT,A00,24.75,Xét học bạ đối với thí sinh trường top 200
7480118D,Hệ thống nhúng và IoT,A01,24.75,Xét học bạ đối với thí sinh trường top 200
7480118D,Hệ thống nhúng và IoT,D01,24.75,Xét học bạ đối với thí sinh trường top 200
7480118D,Hệ thống nhúng và IoT,D90,24.75,Xét học bạ đối với thí sinh trường top 200
7480201A,Công nghệ thông tin (CLC tiếng Anh),A00,25.5,Xét học bạ đối với thí sinh trường top 200
7480201A,Công nghệ thông tin (CLC tiếng Anh),A01,25.5,Xét học bạ đối với thí sinh trường top 200
7480201A,Công nghệ thông tin (CLC tiếng Anh),D01,25.5,Xét học bạ đối với thí sinh trường top 200
7480201A,Công nghệ thông tin (CLC tiếng Anh),D90,25.5,Xét học bạ đối với thí sinh trường top 200
7480201C,Công nghệ thông tin (CLC tiếng Việt),A00,24.5,Xét học bạ đối với thí sinh trường top 200
7480201C,Công nghệ thông tin (CLC tiếng Việt),A01,24.5,Xét học bạ đối với thí sinh trường top 200
7480201C,Công nghệ thông tin (CLC tiếng Việt),D01,24.5,Xét học bạ đối với thí sinh trường top 200
7480201C,Công nghệ thông tin (CLC tiếng Việt),D90,24.5,Xét học bạ đối với thí sinh trường top 200
7480201D,Công nghệ thông tin (Đại trà),A00,27.5,Xét học bạ đối với thí sinh trường top 200
7480201D,Công nghệ thông tin (Đại trà),A01,27.5,Xét học bạ đối với thí sinh trường top 200
7480201D,Công nghệ thông tin (Đại trà),D01,27.5,Xét học bạ đối với thí sinh trường top 200
7480201D,Công nghệ thông tin (Đại trà),D90,27.5,Xét học bạ đối với thí sinh trường top 200
7480203D,Kỹ thuật dữ liệu (Đại trà),A00,24,Xét học bạ đối với thí sinh trường top 200
7480203D,Kỹ thuật dữ liệu (Đại trà),A01,24,Xét học bạ đối với thí sinh trường top 200
7480203D,Kỹ thuật dữ liệu (Đại trà),D01,24,Xét học bạ đối với thí sinh trường top 200
7480203D,Kỹ thuật dữ liệu (Đại trà),D90,24,Xét học bạ đối với thí sinh trường top 200
7510102A,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Anh),A00,21,Xét học bạ đối với thí sinh trường top 200
7510102A,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Anh),A01,21,Xét học bạ đối với thí sinh trường top 200
7510102A,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Anh),D01,21,Xét học bạ đối với thí sinh trường top 200
7510102A,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Anh),D90,21,Xét học bạ đối với thí sinh trường top 200
7510102C,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Việt),A00,21,Xét học bạ đối với thí sinh trường top 200
7510102C,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Việt),A01,21,Xét học bạ đối với thí sinh trường top 200
7510102C,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Việt),D01,21,Xét học bạ đối với thí sinh trường top 200
7510102C,Công nghệ kỹ thuật công trình xây dựng (CLC tiếng Việt),D90,21,Xét học bạ đối với thí sinh trường top 200
7510102D,Công nghệ kỹ thuật công trình xây dựng (Đại trà),A00,22,Xét học bạ đối với thí sinh trường top 200
7510102D,Công nghệ kỹ thuật công trình xây dựng (Đại trà),A01,22,Xét học bạ đối với thí sinh trường top 200
7510102D,Công nghệ kỹ thuật công trình xây dựng (Đại trà),D01,22,Xét học bạ đối với thí sinh trường top 200
7510102D,Công nghệ kỹ thuật công trình xây dựng (Đại trà),D90,22,Xét học bạ đối với thí sinh trường top 200
7510106D,Hệ thống kỹ thuật công trình xây dựng (Đại trà),A00,21,Xét học bạ đối với thí sinh trường top 200
7510106D,Hệ thống kỹ thuật công trình xây dựng (Đại trà),A01,21,Xét học bạ đối với thí sinh trường top 200
7510106D,Hệ thống kỹ thuật công trình xây dựng (Đại trà),D01,21,Xét học bạ đối với thí sinh trường top 200
7510106D,Hệ thống kỹ thuật công trình xây dựng (Đại trà),D90,21,Xét học bạ đối với thí sinh trường top 200
7510201A,Công nghệ kỹ thuật cơ khí (CLC tiếng Anh),A00,22,Xét học bạ đối với thí sinh trường top 200
7510201A,Công nghệ kỹ thuật cơ khí (CLC tiếng Anh),A01,22,Xét học bạ đối với thí sinh trường top 200
7510201A,Công nghệ kỹ thuật cơ khí (CLC tiếng Anh),D01,22,Xét học bạ đối với thí sinh trường top 200
7510201A,Công nghệ kỹ thuật cơ khí (CLC tiếng Anh),D90,22,Xét học bạ đối với thí sinh trường top 200
7510201C,Công nghệ kỹ thuật cơ khí (CLC tiếng Việt),A00,22.5,Xét học bạ đối với thí sinh trường top 200
7510201C,Công nghệ kỹ thuật cơ khí (CLC tiếng Việt),A01,22.5,Xét học bạ đối với thí sinh trường top 200
7510201C,Công nghệ kỹ thuật cơ khí (CLC tiếng Việt),D01,22.5,Xét học bạ đối với thí sinh trường top 200
7510201C,Công nghệ kỹ thuật cơ khí (CLC tiếng Việt),D90,22.5,Xét học bạ đối với thí sinh trường top 200
7510201D,Công nghệ kỹ thuật cơ khí (Đại trà),A00,23.5,Xét học bạ đối với thí sinh trường top 200
7510201D,Công nghệ kỹ thuật cơ khí (Đại trà),A01,23.5,Xét học bạ đối với thí sinh trường top 200
7510201D,Công nghệ kỹ thuật cơ khí (Đại trà),D01,23.5,Xét học bạ đối với thí sinh trường top 200
7510201D,Công nghệ kỹ thuật cơ khí (Đại trà),D90,23.5,Xét học bạ đối với thí sinh trường top 200
7510202A,Công nghệ chế tạo máy (CLC tiếng Anh),A00,21,Xét học bạ đối với thí sinh trường top 200
7510202A,Công nghệ chế tạo máy (CLC tiếng Anh),A01,21,Xét học bạ đối với thí sinh trường top 200
7510202A,Công nghệ chế tạo máy (CLC tiếng Anh),D01,21,Xét học bạ đối với thí sinh trường top 200
7510202A,Công nghệ chế tạo máy (CLC tiếng Anh),D90,21,Xét học bạ đối với thí sinh trường top 200
7510202C,Công nghệ chế tạo máy (CLC tiếng Việt),A00,22,Xét học bạ đối với thí sinh trường top 200
7510202C,Công nghệ chế tạo máy (CLC tiếng Việt),A01,22,Xét học bạ đối với thí sinh trường top 200
7510202C,Công nghệ chế tạo máy (CLC tiếng Việt),D01,22,Xét học bạ đối với thí sinh trường top 200
7510202C,Công nghệ chế tạo máy (CLC tiếng Việt),D90,22,Xét học bạ đối với thí sinh trường top 200
7510202D,Công nghệ chế tạo máy (Đại trà),A00,23,Xét học bạ đối với thí sinh trường top 200
7510202D,Công nghệ chế tạo máy (Đại trà),A01,23,Xét học bạ đối với thí sinh trường top 200
7510202D,Công nghệ chế tạo máy (Đại trà),D01,23,Xét học bạ đối với thí sinh trường top 200
7510202D,Công nghệ chế tạo máy (Đại trà),D90,23,Xét học bạ đối với thí sinh trường top 200
7510202N,Công nghệ chế tạo máy ( Chất lượng cao Việt - Nhật ),A00,21,Xét học bạ đối với thí sinh trường top 200
7510202N,Công nghệ chế tạo máy ( Chất lượng cao Việt - Nhật ),A01,21,Xét học bạ đối với thí sinh trường top 200
7510202N,Công nghệ chế tạo máy ( Chất lượng cao Việt - Nhật ),D01,21,Xét học bạ đối với thí sinh trường top 200
7510202N,Công nghệ chế tạo máy ( Chất lượng cao Việt - Nhật ),D90,21,Xét học bạ đối với thí sinh trường top 200
7510203A,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Anh),A00,22,Xét học bạ đối với thí sinh trường top 200
7510203A,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Anh),A01,22,Xét học bạ đối với thí sinh trường top 200
7510203A,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Anh),D01,22,Xét học bạ đối với thí sinh trường top 200
7510203A,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Anh),D90,22,Xét học bạ đối với thí sinh trường top 200
7510203C,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Việt),A00,23,Xét học bạ đối với thí sinh trường top 200
7510203C,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Việt),A01,23,Xét học bạ đối với thí sinh trường top 200
7510203C,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Việt),D01,23,Xét học bạ đối với thí sinh trường top 200
7510203C,Công nghệ kỹ thuật cơ điện tử (CLC tiếng Việt),D90,23,Xét học bạ đối với thí sinh trường top 200
7510203D,Công nghệ kỹ thuật cơ điện tử (Đại trà),A00,25.5,Xét học bạ đối với thí sinh trường top 200
7510203D,Công nghệ kỹ thuật cơ điện tử (Đại trà),A01,25.5,Xét học bạ đối với thí sinh trường top 200
7510203D,Công nghệ kỹ thuật cơ điện tử (Đại trà),D01,25.5,Xét học bạ đối với thí sinh trường top 200
7510203D,Công nghệ kỹ thuật cơ điện tử (Đại trà),D90,25.5,Xét học bạ đối với thí sinh trường top 200
7510205A,Công nghệ kỹ thuật ô tô (CLC tiếng Anh),A00,25.25,Xét học bạ đối với thí sinh trường top 200
7510205A,Công nghệ kỹ thuật ô tô (CLC tiếng Anh),A01,25.25,Xét học bạ đối với thí sinh trường top 200
7510205A,Công nghệ kỹ thuật ô tô (CLC tiếng Anh),D01,25.25,Xét học bạ đối với thí sinh trường top 200
7510205A,Công nghệ kỹ thuật ô tô (CLC tiếng Anh),D90,25.25,Xét học bạ đối với thí sinh trường top 200
7510205C,Công nghệ kỹ thuật ô tô (CLC tiếng Việt),A00,25,Xét học bạ đối với thí sinh trường top 200
7510205C,Công nghệ kỹ thuật ô tô (CLC tiếng Việt),A01,25,Xét học bạ đối với thí sinh trường top 200
7510205C,Công nghệ kỹ thuật ô tô (CLC tiếng Việt),D01,25,Xét học bạ đối với thí sinh trường top 200
7510205C,Công nghệ kỹ thuật ô tô (CLC tiếng Việt),D90,25,Xét học bạ đối với thí sinh trường top 200
7510205D,Công nghệ kỹ thuật ô tô (Đại trà),A00,27,Xét học bạ đối với thí sinh trường top 200
7510205D,Công nghệ kỹ thuật ô tô (Đại trà),A01,27,Xét học bạ đối với thí sinh trường top 200
7510205D,Công nghệ kỹ thuật ô tô (Đại trà),D01,27,Xét học bạ đối với thí sinh trường top 200
7510205D,Công nghệ kỹ thuật ô tô (Đại trà),D90,27,Xét học bạ đối với thí sinh trường top 200
7510206A,Công nghệ kỹ thuật nhiệt (CLC tiếng Anh),A00,20.5,Xét học bạ đối với thí sinh trường top 200
7510206A,Công nghệ kỹ thuật nhiệt (CLC tiếng Anh),A01,20.5,Xét học bạ đối với thí sinh trường top 200
7510206A,Công nghệ kỹ thuật nhiệt (CLC tiếng Anh),D01,20.5,Xét học bạ đối với thí sinh trường top 200
7510206A,Công nghệ kỹ thuật nhiệt (CLC tiếng Anh),D90,20.5,Xét học bạ đối với thí sinh trường top 200
7510206C,Công nghệ kỹ thuật nhiệt (CLC tiếng Việt),A00,22,Xét học bạ đối với thí sinh trường top 200
7510206C,Công nghệ kỹ thuật nhiệt (CLC tiếng Việt),A01,22,Xét học bạ đối với thí sinh trường top 200
7510206C,Công nghệ kỹ thuật nhiệt (CLC tiếng Việt),D01,22,Xét học bạ đối với thí sinh trường top 200
7510206C,Công nghệ kỹ thuật nhiệt (CLC tiếng Việt),D90,22,Xét học bạ đối với thí sinh trường top 200
7510206D,Công nghệ kỹ thuật nhiệt (Đại trà),A00,23,Xét học bạ đối với thí sinh trường top 200
7510206D,Công nghệ kỹ thuật nhiệt (Đại trà),A01,23,Xét học bạ đối với thí sinh trường top 200
7510206D,Công nghệ kỹ thuật nhiệt (Đại trà),D01,23,Xét học bạ đối với thí sinh trường top 200
7510206D,Công nghệ kỹ thuật nhiệt (Đại trà),D90,23,Xét học bạ đối với thí sinh trường top 200
7510208D,Năng lượng tái tạo (Đại trà),A00,22.5,Xét học bạ đối với thí sinh trường top 200
7510208D,Năng lượng tái tạo (Đại trà),A01,22.5,Xét học bạ đối với thí sinh trường top 200
7510208D,Năng lượng tái tạo (Đại trà),D01,22.5,Xét học bạ đối với thí sinh trường top 200
7510208D,Năng lượng tái tạo (Đại trà),D90,22.5,Xét học bạ đối với thí sinh trường top 200
7510301A,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Anh)",A00,21.5,Xét học bạ đối với thí sinh trường top 200
7510301A,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Anh)",A01,21.5,Xét học bạ đối với thí sinh trường top 200
7510301A,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Anh)",D01,21.5,Xét học bạ đối với thí sinh trường top 200
7510301A,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Anh)",D90,21.5,Xét học bạ đối với thí sinh trường top 200
7510301C,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Việt)",A00,22.5,Xét học bạ đối với thí sinh trường top 200
7510301C,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Việt)",A01,22.5,Xét học bạ đối với thí sinh trường top 200
7510301C,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Việt)",D01,22.5,Xét học bạ đối với thí sinh trường top 200
7510301C,"Công nghệ kỹ thuật điện, điện tử (CLC tiếng Việt)",D90,22.5,Xét học bạ đối với thí sinh trường top 200
7510301D,"Công nghệ kỹ thuật điện, điện tử (Đại trà)",A00,24,Xét học bạ đối với thí sinh trường top 200
7510301D,"Công nghệ kỹ thuật điện, điện tử (Đại trà)",A01,24,Xét học bạ đối với thí sinh trường top 200
7510301D,"Công nghệ kỹ thuật điện, điện tử (Đại trà)",D01,24,Xét học bạ đối với thí sinh trường top 200
7510301D,"Công nghệ kỹ thuật điện, điện tử (Đại trà)",D90,24,Xét học bạ đối với thí sinh trường top 200
7510302A,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Anh)",A00,21.5,Xét học bạ đối với thí sinh trường top 200
7510302A,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Anh)",A01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302A,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Anh)",D01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302A,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Anh)",D90,21.5,Xét học bạ đối với thí sinh trường top 200
7510302C,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Việt)",A00,21.5,Xét học bạ đối với thí sinh trường top 200
7510302C,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Việt)",A01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302C,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Việt)",D01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302C,"Công nghệ kỹ thuật điện tử, viễn thông (CLC tiếng Việt)",D90,21.5,Xét học bạ đối với thí sinh trường top 200
7510302D,"Công nghệ kỹ thuật điện tử, viễn thông (Đại trà)",A00,23,Xét học bạ đối với thí sinh trường top 200
7510302D,"Công nghệ kỹ thuật điện tử, viễn thông (Đại trà)",A01,23,Xét học bạ đối với thí sinh trường top 200
7510302D,"Công nghệ kỹ thuật điện tử, viễn thông (Đại trà)",D01,23,Xét học bạ đối với thí sinh trường top 200
7510302D,"Công nghệ kỹ thuật điện tử, viễn thông (Đại trà)",D90,23,Xét học bạ đối với thí sinh trường top 200
7510302N,Công nghệ kỹ thuật điện tử - viễn thông ( Chất lượng cao Việt - Nhật ),A00,21.5,Xét học bạ đối với thí sinh trường top 200
7510302N,Công nghệ kỹ thuật điện tử - viễn thông ( Chất lượng cao Việt - Nhật ),A01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302N,Công nghệ kỹ thuật điện tử - viễn thông ( Chất lượng cao Việt - Nhật ),D01,21.5,Xét học bạ đối với thí sinh trường top 200
7510302N,Công nghệ kỹ thuật điện tử - viễn thông ( Chất lượng cao Việt - Nhật ),D90,21.5,Xét học bạ đối với thí sinh trường top 200
7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Anh),A00,24.5,Xét học bạ đối với thí sinh trường top 200
7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Anh),A01,24.5,Xét học bạ đối với thí sinh trường top 200
7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Anh),D01,24.5,Xét học bạ đối với thí sinh trường top 200
7510303A,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Anh),D90,24.5,Xét học bạ đối với thí sinh trường top 200
7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Việt),A00,24.5,Xét học bạ đối với thí sinh trường top 200
7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Việt),A01,24.5,Xét học bạ đối với thí sinh trường top 200
7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Việt),D01,24.5,Xét học bạ đối với thí sinh trường top 200
7510303C,Công nghệ kỹ thuật điều khiển và tự động hóa (CLC tiếng Việt),D90,24.5,Xét học bạ đối với thí sinh trường top 200
7510303D,Công nghệ kỹ thuật điều khiển và tự động hóa (Đại trà),A00,26.5,Xét học bạ đối với thí sinh trường top 200
7510303D,Công nghệ kỹ thuật điều khiển và tự động hóa (Đại trà),A01,26.5,Xét học bạ đối với thí sinh trường top 200
7510303D,Công nghệ kỹ thuật điều khiển và tự động hóa (Đại trà),D01,26.5,Xét học bạ đối với thí sinh trường top 200
7510303D,Công nghệ kỹ thuật điều khiển và tự động hóa (Đại trà),D90,26.5,Xét học bạ đối với thí sinh trường top 200
7510401C,Công nghệ kỹ thuật hóa học (CLC Tiếng Việt),A00,23.5,Xét học bạ đối với thí sinh trường top 200
7510401C,Công nghệ kỹ thuật hóa học (CLC Tiếng Việt),B00,23.5,Xét học bạ đối với thí sinh trường top 200
7510401C,Công nghệ kỹ thuật hóa học (CLC Tiếng Việt),D07,23.5,Xét học bạ đối với thí sinh trường top 200
7510401C,Công nghệ kỹ thuật hóa học (CLC Tiếng Việt),D90,23.5,Xét học bạ đối với thí sinh trường top 200
7510401D,Công nghệ kỹ thuật hóa học (Đại trà),A00,26.5,Xét học bạ đối với thí sinh trường top 200
7510401D,Công nghệ kỹ thuật hóa học (Đại trà),B00,26.5,Xét học bạ đối với thí sinh trường top 200
7510401D,Công nghệ kỹ thuật hóa học (Đại trà),D07,26.5,Xét học bạ đối với thí sinh trường top 200
7510401D,Công nghệ kỹ thuật hóa học (Đại trà),D90,26.5,Xét học bạ đối với thí sinh trường top 200
7510402D,Công nghệ vật liệu (Đại trà),A00,21,Xét học bạ đối với thí sinh trường top 200
7510402D,Công nghệ vật liệu (Đại trà),A01,21,Xét học bạ đối với thí sinh trường top 200
7510402D,Công nghệ vật liệu (Đại trà),D01,21,Xét học bạ đối với thí sinh trường top 200
7510402D,Công nghệ vật liệu (Đại trà),D90,21,Xét học bạ đối với thí sinh trường top 200
7510406C,Công nghệ kỹ thuật môi trường (CLC tiếng Việt),A00,21,Xét học bạ đối với thí sinh trường top 200
7510406C,Công nghệ kỹ thuật môi trường (CLC tiếng Việt),B00,21,Xét học bạ đối với thí sinh trường top 200
7510406C,Công nghệ kỹ thuật môi trường (CLC tiếng Việt),D07,21,Xét học bạ đối với thí sinh trường top 200
7510406C,Công nghệ kỹ thuật môi trường (CLC tiếng Việt),D90,21,Xét học bạ đối với thí sinh trường top 200
7510406D,Công nghệ kỹ thuật môi trường (Đại trà),A00,21.5,Xét học bạ đối với thí sinh trường top 200
7510406D,Công nghệ kỹ thuật môi trường (Đại trà),B00,21.5,Xét học bạ đối với thí sinh trường top 200
7510406D,Công nghệ kỹ thuật môi trường (Đại trà),D07,21.5,Xét học bạ đối với thí sinh trường top 200
7510406D,Công nghệ kỹ thuật môi trường (Đại trà),D90,21.5,Xét học bạ đối với thí sinh trường top 200
7510601A,Quản lý công nghiệp (CLC tiếng Anh),A00,22,Xét học bạ đối với thí sinh trường top 200
7510601A,Quản lý công nghiệp (CLC tiếng Anh),A01,22,Xét học bạ đối với thí sinh trường top 200
7510601A,Quản lý công nghiệp (CLC tiếng Anh),D01,22,Xét học bạ đối với thí sinh trường top 200
7510601A,Quản lý công nghiệp (CLC tiếng Anh),D90,22,Xét học bạ đối với thí sinh trường top 200
7510601C,Quản lý công nghiệp (CLC tiếng Việt),A00,23,Xét học bạ đối với thí sinh trường top 200
7510601C,Quản lý công nghiệp (CLC tiếng Việt),A01,23,Xét học bạ đối với thí sinh trường top 200
7510601C,Quản lý công nghiệp (CLC tiếng Việt),D01,23,Xét học bạ đối với thí sinh trường top 200
7510601C,Quản lý công nghiệp (CLC tiếng Việt),D90,23,Xét học bạ đối với thí sinh trường top 200
7510601D,Quản lý công nghiệp (Đại trà),A00,24.5,Xét học bạ đối với thí sinh trường top 200
7510601D,Quản lý công nghiệp (Đại trà),A01,24.5,Xét học bạ đối với thí sinh trường top 200
7510601D,Quản lý công nghiệp (Đại trà),D01,24.5,Xét học bạ đối với thí sinh trường top 200
7510601D,Quản lý công nghiệp (Đại trà),D90,24.5,Xét học bạ đối với thí sinh trường top 200
7510605D,Logistic và quản lý chuỗi cung ứng (Đại trà),A00,27.5,Xét học bạ đối với thí sinh trường top 200
7510605D,Logistic và quản lý chuỗi cung ứng (Đại trà),A01,27.5,Xét học bạ đối với thí sinh trường top 200
7510605D,Logistic và quản lý chuỗi cung ứng (Đại trà),D01,27.5,Xét học bạ đối với thí sinh trường top 200
7510605D,Logistic và quản lý chuỗi cung ứng (Đại trà),D90,27.5,Xét học bạ đối với thí sinh trường top 200
7510801C,Công nghệ kỹ thuật in (CLC tiếng Việt),A00,21,Xét học bạ đối với thí sinh trường top 200
7510801C,Công nghệ kỹ thuật in (CLC tiếng Việt),A01,21,Xét học bạ đối với thí sinh trường top 200
7510801C,Công nghệ kỹ thuật in (CLC tiếng Việt),D01,21,Xét học bạ đối với thí sinh trường top 200
7510801C,Công nghệ kỹ thuật in (CLC tiếng Việt),D90,21,Xét học bạ đối với thí sinh trường top 200
7510801D,Công nghệ kỹ thuật in (Đại trà),A00,23,Xét học bạ đối với thí sinh trường top 200
7510801D,Công nghệ kỹ thuật in (Đại trà),A01,23,Xét học bạ đối với thí sinh trường top 200
7510801D,Công nghệ kỹ thuật in (Đại trà),D01,23,Xét học bạ đối với thí sinh trường top 200
7510801D,Công nghệ kỹ thuật in (Đại trà),D90,23,Xét học bạ đối với thí sinh trường top 200
7520117D,Kỹ thuật công nghiệp (Đại trà),A00,22.5,Xét học bạ đối với thí sinh trường top 200
7520117D,Kỹ thuật công nghiệp (Đại trà),A01,22.5,Xét học bạ đối với thí sinh trường top 200
7520117D,Kỹ thuật công nghiệp (Đại trà),D01,22.5,Xét học bạ đối với thí sinh trường top 200
7520117D,Kỹ thuật công nghiệp (Đại trà),D90,22.5,Xét học bạ đối với thí sinh trường top 200
7520212D,Kỹ thuật y sinh (Điện tử y sinh) (Đại trà),A00,25,Xét học bạ đối với thí sinh trường top 200
7520212D,Kỹ thuật y sinh (Điện tử y sinh) (Đại trà),A01,25,Xét học bạ đối với thí sinh trường top 200
7520212D,Kỹ thuật y sinh (Điện tử y sinh) (Đại trà),D01,25,Xét học bạ đối với thí sinh trường top 200
7520212D,Kỹ thuật y sinh (Điện tử y sinh) (Đại trà),D90,25,Xét học bạ đối với thí sinh trường top 200
7540101A,Công nghệ thực phẩm (CLC tiếng Anh),A00,22.5,Xét học bạ đối với thí sinh trường top 200
7540101A,Công nghệ thực phẩm (CLC tiếng Anh),B00,22.5,Xét học bạ đối với thí sinh trường top 200
7540101A,Công nghệ thực phẩm (CLC tiếng Anh),D07,22.5,Xét học bạ đối với thí sinh trường top 200
7540101A,Công nghệ thực phẩm (CLC tiếng Anh),D90,22.5,Xét học bạ đối với thí sinh trường top 200
7540101C,Công nghệ thực phẩm (CLC tiếng Việt),A00,23,Xét học bạ đối với thí sinh trường top 200
7540101C,Công nghệ thực phẩm (CLC tiếng Việt),B00,23,Xét học bạ đối với thí sinh trường top 200
7540101C,Công nghệ thực phẩm (CLC tiếng Việt),D07,23,Xét học bạ đối với thí sinh trường top 200
7540101C,Công nghệ thực phẩm (CLC tiếng Việt),D90,23,Xét học bạ đối với thí sinh trường top 200
7540101D,Công nghệ thực phẩm (Đại trà),A00,25.5,Xét học bạ đối với thí sinh trường top 200
7540101D,Công nghệ thực phẩm (Đại trà),B00,25.5,Xét học bạ đối với thí sinh trường top 200
7540101D,Công nghệ thực phẩm (Đại trà),D07,25.5,Xét học bạ đối với thí sinh trường top 200
7540101D,Công nghệ thực phẩm (Đại trà),D90,25.5,Xét học bạ đối với thí sinh trường top 200
7540209C,Công nghệ may (CLC tiếng Việt),A00,20.5,Xét học bạ đối với thí sinh trường top 200
7540209C,Công nghệ may (CLC tiếng Việt),A01,20.5,Xét học bạ đối với thí sinh trường top 200
7540209C,Công nghệ may (CLC tiếng Việt),D01,20.5,Xét học bạ đối với thí sinh trường top 200
7540209C,Công nghệ may (CLC tiếng Việt),D90,20.5,Xét học bạ đối với thí sinh trường top 200
7540209D,Công nghệ may (Đại trà),A00,23.5,Xét học bạ đối với thí sinh trường top 200
7540209D,Công nghệ may (Đại trà),A01,23.5,Xét học bạ đối với thí sinh trường top 200
7540209D,Công nghệ may (Đại trà),D01,23.5,Xét học bạ đối với thí sinh trường top 200
7540209D,Công nghệ may (Đại trà),D90,23.5,Xét học bạ đối với thí sinh trường top 200
7549002D,Kỹ nghệ gỗ và nội thất (Đại trà),A00,21,Xét học bạ đối với thí sinh trường top 200
7549002D,Kỹ nghệ gỗ và nội thất (Đại trà),A01,21,Xét học bạ đối với thí sinh trường top 200
7549002D,Kỹ nghệ gỗ và nội thất (Đại trà),D01,21,Xét học bạ đối với thí sinh trường top 200
7549002D,Kỹ nghệ gỗ và nội thất (Đại trà),D90,21,Xét học bạ đối với thí sinh trường top 200
7580205D,Kỹ thuật xây dựng công trình giao thông (Đại trà),A00,21,Xét học bạ đối với thí sinh trường top 200
7580205D,Kỹ thuật xây dựng công trình giao thông (Đại trà),A01,21,Xét học bạ đối với thí sinh trường top 200
7580205D,Kỹ thuật xây dựng công trình giao thông (Đại trà),D01,21,Xét học bạ đối với thí sinh trường top 200
7580205D,Kỹ thuật xây dựng công trình giao thông (Đại trà),D90,21,Xét học bạ đối với thí sinh trường top 200
7580302D,Quản lý xây dựng (Đại trà),A00,23.5,Xét học bạ đối với thí sinh trường top 200
7580302D,Quản lý xây dựng (Đại trà),A01,23.5,Xét học bạ đối với thí sinh trường top 200
7580302D,Quản lý xây dựng (Đại trà),D01,23.5,Xét học bạ đối với thí sinh trường top 200
7580302D,Quản lý xây dựng (Đại trà),D90,23.5,Xét học bạ đối với thí sinh trường top 200
